,Date,Time,Location,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,Elo_HomeTeam,Elo_AwayTeam,Temperature,Humidity,Wind Speed,Condition
692,2022-04-28,19:45,EGCC,Man United,Chelsea,1,1,D,0,0,D,M Dean,6,21,3,6,9,12,2,9,0,1,0,0,3.1633333333333336,3.53,2.2116666666666664,1847.5682373,1930.53771973,46.416666666666664,64.10416666666667,4.208333333333333,Cloudy
693,2022-04-25,20:00,EGLC,Crystal Palace,Leeds,0,0,D,0,0,D,D England,17,9,7,2,12,13,6,3,2,2,0,0,2.0516666666666663,3.539999999999999,3.533333333333333,1757.66186523,1720.74084473,50.0,70.27083333333333,6.708333333333333,Fair
694,2022-04-24,16:30,EGGP,Liverpool,Everton,2,0,H,0,0,D,S Attwell,18,9,4,1,8,8,13,1,2,5,0,0,1.1866666666666668,7.083333333333333,15.166666666666666,2050.44384766,1702.22570801,52.333333333333336,64.97916666666667,15.083333333333334,Fair
695,2022-04-24,14:00,EGLC,Chelsea,West Ham,1,0,H,0,0,D,M Oliver,26,6,5,2,11,9,3,1,1,0,0,1,1.5133333333333334,4.276666666666666,6.321666666666666,1924.35375977,1825.78417969,54.729166666666664,61.791666666666664,8.729166666666666,Fair
696,2022-04-24,14:00,EGNM,Burnley,Wolves,1,0,H,0,0,D,A Taylor,14,10,5,4,8,7,3,6,3,1,0,0,2.671666666666667,3.0500000000000003,2.8533333333333335,1702.97900391,1774.71887207,46.666666666666664,81.72916666666667,13.9375,Partly Cloudy
697,2022-04-24,14:00,EGKK,Brighton,Southampton,2,2,D,2,1,H,R Jones,8,18,5,5,12,7,6,6,1,0,0,0,2.1483333333333334,3.2983333333333333,3.5516666666666663,1727.01062012,1714.28076172,54.520833333333336,62.979166666666664,10.9375,Fair
698,2022-04-23,15:00,EGCC,Man City,Watford,5,1,H,3,1,H,K Friend,21,5,8,2,9,7,11,4,1,0,0,0,1.11,9.488333333333332,24.631666666666664,2040.34106445,1619.90478516,50.895833333333336,71.5,15.270833333333334,Fair
699,2022-04-23,12:30,EGLC,Arsenal,Man United,3,1,H,2,1,H,C Pawson,14,14,7,5,9,12,1,7,3,4,0,0,2.0799999999999996,3.556666666666667,3.4800000000000004,1866.11682129,1855.30944824,55.229166666666664,68.60416666666667,12.875,Fair
700,2022-04-23,15:00,EGNX,Leicester,Aston Villa,0,0,D,0,0,D,A Madley,5,11,2,3,15,16,7,6,3,2,0,0,2.7916666666666665,3.3633333333333333,2.516666666666666,1798.66638184,1743.50036621,49.84782608695652,78.08695652173913,15.152173913043478,Mostly Cloudy
701,2022-04-23,15:00,EGSH,Norwich,Newcastle,0,3,A,0,2,A,C Kavanagh,5,13,2,7,11,10,2,3,0,2,0,0,3.545,3.2816666666666667,2.145,1622.22436523,1745.89538574,52.708333333333336,78.4375,17.395833333333332,Fair
702,2022-04-23,17:30,EGLL,Brentford,Tottenham,0,0,D,0,0,D,M Atkinson,15,9,2,0,8,7,12,8,2,1,0,0,4.253333333333333,3.5799999999999996,1.8516666666666668,1723.25952148,1846.73303223,55.083333333333336,67.75,12.020833333333334,Fair
703,2022-04-21,19:45,EGNM,Burnley,Southampton,2,0,H,2,0,H,S Attwell,16,11,6,3,7,7,10,10,2,2,0,0,2.7249999999999996,3.338333333333334,2.6016666666666666,1691.70507812,1725.55480957,49.3421052631579,69.10526315789474,11.078947368421051,Fair
704,2022-04-20,20:00,EGCC,Man City,Brighton,3,0,H,0,0,D,M Dean,17,2,5,1,12,7,7,4,0,3,0,0,1.185,6.723333333333334,16.996666666666666,2037.49267578,1729.85900879,52.520833333333336,61.125,6.520833333333333,Fair
705,2022-04-20,19:45,EGNT,Newcastle,Crystal Palace,1,0,H,1,0,H,T Harrington,13,10,4,2,12,12,2,5,1,1,0,0,2.3083333333333336,3.2366666666666664,3.2183333333333333,1738.20605469,1765.35107422,43.375,88.2,3.625,Fair
706,2022-04-20,19:45,EGGP,Everton,Leicester,1,1,D,0,1,A,D Coote,13,11,3,3,8,17,5,4,3,1,0,0,2.286666666666666,3.3783333333333334,3.143333333333333,1700.55407715,1800.3380127,53.0,63.82978723404256,7.659574468085107,Fair
707,2022-04-20,19:45,EGLC,Chelsea,Arsenal,2,4,A,2,2,D,J Moss,11,14,2,4,7,6,6,1,3,1,0,0,1.845,3.57,4.341666666666666,1940.48571777,1849.98486328,53.354166666666664,61.083333333333336,9.979166666666666,Fair
708,2022-04-19,20:00,EGGP,Liverpool,Man United,4,0,H,2,0,H,M Atkinson,14,2,5,1,3,6,10,2,1,2,0,0,1.405,5.101666666666667,7.095,2044.28344727,1861.46984863,50.354166666666664,71.1875,7.125,Partly Cloudy
709,2022-04-17,14:15,EGLC,West Ham,Burnley,1,1,D,0,1,A,P Tierney,21,9,8,1,9,10,13,4,2,2,0,0,1.7066666666666668,3.7816666666666663,4.968333333333334,1830.65515137,1686.83398438,55.333333333333336,59.354166666666664,7.166666666666667,Fair
710,2022-04-17,14:15,EGNT,Newcastle,Leicester,2,1,H,1,1,D,J Gillett,16,8,7,2,10,10,3,5,2,2,0,0,2.216666666666667,3.3516666666666666,3.3016666666666663,1729.22790527,1809.31616211,55.94871794871795,70.41025641025641,6.153846153846154,Fair
711,2022-04-16,12:30,EGLC,Tottenham,Brighton,0,1,A,0,0,D,C Pawson,5,12,0,5,14,10,4,4,3,3,0,0,1.5266666666666666,4.163333333333333,6.378333333333333,1859.45385742,1717.13818359,53.5,76.47916666666667,9.729166666666666,Fair
712,2022-04-16,15:00,EGLL,Watford,Brentford,1,2,A,0,1,A,S Hooper,17,16,4,5,11,9,6,5,2,1,0,0,2.8083333333333336,3.235,2.5700000000000003,1626.79333496,1716.37109375,56.1875,68.9375,7.291666666666667,Fair
713,2022-04-16,15:00,EGHI,Southampton,Arsenal,1,0,H,1,0,H,P Bankes,9,23,3,6,6,6,6,8,2,1,0,0,3.87,3.6316666666666673,1.9283333333333337,1714.90209961,1860.63757324,58.32258064516129,62.61290322580645,4.774193548387097,Fair
714,2022-04-16,15:00,EGCC,Man United,Norwich,3,2,H,2,1,H,A Madley,20,15,9,4,7,6,6,7,0,0,0,0,1.231666666666667,6.316666666666667,12.326666666666668,1859.1015625,1624.59277344,57.75,74.75,5.020833333333333,Fair
715,2022-04-10,14:00,EGSH,Norwich,Burnley,2,0,H,1,0,H,M Oliver,17,18,6,4,12,10,6,7,1,1,0,0,2.9216666666666664,3.1466666666666665,2.5416666666666665,1601.84313965,1690.68127441,44.61702127659574,68.34042553191489,5.382978723404255,Fair
716,2022-04-10,14:00,EGLL,Brentford,West Ham,2,0,H,0,0,D,M Atkinson,15,5,7,1,2,6,4,6,0,1,0,0,2.673333333333334,3.248333333333333,2.685,1692.33349609,1820.77099609,46.270833333333336,57.104166666666664,5.8125,Fair
717,2022-04-10,14:00,EGNX,Leicester,Crystal Palace,2,1,H,2,0,H,R Jones,12,11,3,3,11,12,3,4,1,1,0,0,2.385,3.3716666666666666,2.94,1782.31494141,1762.36950684,43.541666666666664,62.229166666666664,6.229166666666667,Fair
718,2022-04-10,16:30,EGCC,Man City,Liverpool,2,2,D,2,1,H,A Taylor,11,6,5,4,9,11,4,1,1,4,0,0,2.025,3.641666666666667,3.5016666666666665,2026.12072754,2033.44763184,43.333333333333336,63.291666666666664,3.75,Fair
719,2022-04-09,17:30,EGBB,Aston Villa,Tottenham,0,4,A,0,1,A,G Scott,9,11,8,5,12,14,9,3,2,3,0,0,3.1383333333333336,3.4666666666666663,2.25,1747.67895508,1836.3729248,41.744680851063826,69.55319148936171,9.382978723404255,Fair
720,2022-04-09,15:00,EGLL,Watford,Leeds,0,3,A,0,1,A,A Marriner,8,10,1,5,8,12,3,8,2,0,0,0,2.6666666666666665,3.483333333333333,2.563333333333334,1630.07067871,1698.56115723,44.916666666666664,61.125,7.125,Fair
721,2022-04-09,15:00,EGHI,Southampton,Chelsea,0,6,A,0,4,A,K Friend,4,24,1,14,11,10,3,3,1,0,0,0,3.955,3.6266666666666665,1.9016666666666664,1715.66931152,1919.12915039,46.689655172413794,57.44827586206897,6.137931034482759,Fair
722,2022-04-09,15:00,EGLC,Arsenal,Brighton,1,2,A,0,1,A,D Coote,20,8,4,3,12,19,11,2,3,4,0,0,1.6216666666666668,3.85,5.683333333333334,1864.5592041,1694.31420898,46.166666666666664,59.5625,8.125,Fair
723,2022-04-09,12:30,EGGP,Everton,Man United,1,0,H,1,0,H,J Moss,7,12,3,4,4,10,5,7,2,2,0,0,4.453333333333333,3.7816666666666663,1.7933333333333332,1679.70703125,1861.04614258,44.3125,65.47916666666667,12.416666666666666,Partly Cloudy
724,2022-04-08,20:00,EGNT,Newcastle,Wolves,1,0,H,0,0,D,P Bankes,12,5,4,2,6,13,1,2,1,1,0,0,2.2900000000000005,3.078333333333333,3.4616666666666664,1711.14465332,1773.89978027,38.55263157894737,69.84210526315789,9.473684210526317,Fair
725,2022-04-06,19:30,EGNM,Burnley,Everton,3,2,H,1,2,A,M Dean,13,16,4,4,11,16,9,6,2,2,0,0,2.535,3.155,2.9466666666666668,1688.47949219,1691.72827148,46.75,78.7,21.2,Windy
726,2022-04-04,20:00,EGLC,Crystal Palace,Arsenal,3,0,H,2,0,H,P Tierney,6,12,5,3,11,15,0,2,0,2,0,0,4.033333333333334,3.36,1.968333333333333,1747.73364258,1886.7565918,49.6875,78.04166666666667,14.3125,Light Rain
727,2022-04-03,14:00,EGLC,West Ham,Everton,2,1,H,1,0,H,M Oliver,11,13,5,2,9,12,2,4,1,1,0,1,1.778333333333333,3.715,4.545000000000001,1823.11083984,1694.68969727,42.1875,60.0,5.895833333333333,Fair
728,2022-04-03,16:30,EGLC,Tottenham,Newcastle,5,1,H,1,1,D,M Atkinson,19,8,6,1,10,7,2,3,2,3,0,0,1.5066666666666666,4.3133333333333335,6.478333333333334,1831.21984863,1723.85925293,42.1875,60.0,5.895833333333333,Fair
729,2022-04-02,15:00,EGBB,Wolves,Aston Villa,2,1,H,2,0,H,D England,11,15,5,5,15,8,4,9,4,3,0,0,3.0016666666666665,3.0466666666666664,2.563333333333333,1770.92956543,1758.21081543,36.104166666666664,82.45833333333333,4.020833333333333,Fair
730,2022-04-02,17:30,EGCC,Man United,Leicester,1,1,D,0,0,D,A Marriner,11,11,5,3,13,6,6,5,2,2,0,0,1.51,4.523333333333333,6.0683333333333325,1868.27539062,1785.12402344,38.604166666666664,73.22916666666667,3.125,Fair
731,2022-04-02,15:00,EGKK,Brighton,Norwich,0,0,D,0,0,D,S Hooper,31,6,4,0,12,11,11,2,1,1,0,0,1.49,4.046666666666667,7.364999999999999,1701.96887207,1601.75012207,38.333333333333336,70.75,6.958333333333333,Fair
732,2022-04-02,12:30,EGGP,Liverpool,Watford,2,0,H,1,0,H,S Attwell,20,5,3,2,9,8,9,3,1,1,0,0,1.1216666666666668,9.143333333333333,22.436666666666667,2033.8828125,1635.16625977,41.9375,68.5625,5.5,Fair
733,2022-04-02,15:00,EGNM,Leeds,Southampton,1,1,D,1,0,H,A Taylor,12,14,3,6,14,7,4,7,1,1,0,0,2.3983333333333334,3.598333333333333,2.8016666666666663,1703.09399414,1718.69799805,38.13953488372093,75.46511627906976,5.441860465116279,Fair
734,2022-04-02,15:00,EGNM,Burnley,Man City,0,2,A,0,2,A,C Pawson,3,18,1,6,11,6,1,8,1,0,0,0,14.5,6.28,1.2166666666666666,1690.41064453,2025.20727539,38.13953488372093,75.46511627906976,5.441860465116279,Fair
735,2022-04-02,15:00,EGLC,Chelsea,Brentford,1,4,A,0,0,D,A Madley,21,17,8,6,11,7,12,7,0,0,0,0,1.3383333333333332,4.905,10.075,1960.76000977,1669.1270752,40.145833333333336,67.27083333333333,5.979166666666667,Fair
736,2022-03-20,16:30,EGLC,Tottenham,West Ham,3,1,H,2,1,H,A Taylor,17,6,4,1,7,7,5,3,0,1,0,0,1.7333333333333332,3.8733333333333335,4.603333333333333,1821.14306641,1833.18762207,46.416666666666664,59.895833333333336,6.479166666666667,Fair
737,2022-03-20,14:00,EGNX,Leicester,Brentford,2,1,H,2,0,H,D England,12,15,4,6,10,10,2,5,1,2,0,0,2.1666666666666665,3.4066666666666663,3.3716666666666666,1780.80786133,1673.4432373,40.625,77.97916666666667,7.8125,Fair
738,2022-03-19,12:30,EGBB,Aston Villa,Arsenal,0,1,A,0,1,A,A Madley,8,10,1,3,13,14,6,5,3,3,0,0,2.9516666666666667,3.421666666666667,2.3800000000000003,1764.28552246,1880.68188477,48.333333333333336,66.85416666666667,12.229166666666666,Fair
739,2022-03-18,20:00,EGBB,Wolves,Leeds,2,3,A,2,0,H,K Friend,14,15,8,6,13,14,2,5,1,4,1,0,2.1199999999999997,3.4549999999999996,3.5,1782.53869629,1691.48474121,46.4375,80.66666666666667,6.104166666666667,Fair
740,2022-03-17,19:45,EGGP,Everton,Newcastle,1,0,H,0,0,D,C Pawson,9,17,3,6,13,11,5,7,2,1,1,0,2.35,3.3299999999999996,3.0866666666666664,1681.61499023,1727.07092285,46.458333333333336,79.10416666666667,10.791666666666666,Fair
741,2022-03-16,20:15,EGLC,Arsenal,Liverpool,0,2,A,0,0,D,A Marriner,9,9,2,3,9,9,1,6,0,1,0,0,3.68,3.895,1.9016666666666664,1882.7767334,2020.31091309,49.104166666666664,86.27083333333333,9.395833333333334,Light Rain
742,2022-03-16,19:30,EGKK,Brighton,Tottenham,0,2,A,0,1,A,R Jones,15,17,0,7,11,9,6,3,2,2,0,0,3.263333333333333,3.286666666666666,2.28,1705.65087891,1805.98413086,48.166666666666664,90.89583333333331,7.9375,Light Rain
743,2022-03-14,20:00,EGLC,Crystal Palace,Man City,0,0,D,0,0,D,M Atkinson,7,18,1,4,6,11,2,6,3,1,0,0,9.846666666666666,5.325,1.3166666666666669,1739.9239502,2029.66955566,48.4375,78.25,5.6875,Fair
744,2022-03-13,14:00,EGGP,Everton,Wolves,0,1,A,0,0,D,M Oliver,8,14,2,3,13,11,5,2,2,1,1,0,2.295,3.191666666666667,3.313333333333334,1692.07885742,1773.65893555,48.5,77.5,16.041666666666668,Fair
745,2022-03-13,14:00,EGLC,Chelsea,Newcastle,1,0,H,0,0,D,D Coote,8,7,3,2,17,16,7,2,4,3,0,0,1.3150000000000002,5.153333333333333,10.113333333333332,1953.91845703,1732.87597656,49.291666666666664,77.52083333333333,8.895833333333334,Fair
746,2022-03-13,14:00,EGLC,West Ham,Aston Villa,2,1,H,0,0,D,J Gillett,11,13,4,7,9,3,5,7,1,0,0,0,2.3016666666666663,3.283333333333333,3.196666666666667,1810.7722168,1768.41015625,49.291666666666664,77.52083333333333,8.895833333333334,Fair
747,2022-03-13,14:00,EGNM,Leeds,Norwich,2,1,H,1,0,H,S Attwell,13,12,7,4,18,8,6,2,3,1,0,0,1.5783333333333334,4.208333333333333,5.533333333333334,1684.7824707,1605.10498047,47.65714285714286,73.88571428571429,14.17142857142857,Partly Cloudy
748,2022-03-13,16:30,EGLC,Arsenal,Leicester,2,0,H,1,0,H,A Taylor,21,6,8,3,8,10,2,6,0,3,0,0,1.51,4.458333333333333,5.995,1880.3939209,1784.44018555,49.291666666666664,77.52083333333333,8.895833333333334,Fair
749,2022-03-13,14:00,EGHI,Southampton,Watford,1,2,A,1,2,A,G Scott,13,9,7,5,8,12,11,3,3,2,0,0,1.596666666666667,4.088333333333333,5.553333333333334,1728.82983398,1621.68688965,50.16129032258065,76.90322580645162,8.612903225806452,Partly Cloudy
750,2022-03-12,15:00,EGLL,Brentford,Burnley,2,0,H,0,0,D,P Tierney,13,7,4,1,6,10,2,9,1,1,0,1,2.1833333333333336,3.1500000000000004,3.621666666666667,1660.15441895,1700.35192871,49.1875,74.29166666666667,13.854166666666666,Fair
751,2022-03-12,17:30,EGCC,Man United,Tottenham,3,2,H,2,1,H,J Moss,10,10,6,3,8,7,4,5,2,1,0,0,2.161666666666666,3.51,3.25,1874.3137207,1815.51391602,48.354166666666664,71.83333333333333,8.791666666666666,Fair
752,2022-03-12,12:30,EGKK,Brighton,Liverpool,0,2,A,0,1,A,M Dean,8,18,3,9,12,15,7,6,3,1,0,0,6.108333333333333,4.411666666666666,1.5166666666666666,1713.24707031,2020.84411621,48.833333333333336,77.29166666666667,11.291666666666666,Mostly Cloudy
753,2022-03-10,19:30,EGBB,Wolves,Watford,4,0,H,2,0,H,D England,10,9,5,0,11,10,5,2,2,2,0,0,1.8033333333333337,3.4600000000000004,4.7283333333333335,1764.58459473,1628.96276855,50.57446808510638,81.44680851063829,11.872340425531917,Mostly Cloudy
754,2022-03-10,19:30,EGSH,Norwich,Chelsea,1,3,A,0,2,A,M Atkinson,9,15,3,7,8,15,3,8,0,2,0,0,11.858333333333334,5.338333333333334,1.2816666666666667,1607.07800293,1950.14697266,49.833333333333336,74.95833333333333,10.416666666666666,Fair
755,2022-03-10,19:45,EGNM,Leeds,Aston Villa,0,3,A,0,1,A,S Hooper,4,15,1,9,17,11,3,5,5,3,0,0,2.705,3.5483333333333333,2.51,1696.77600098,1754.61828613,50.39393939393939,75.39393939393939,14.242424242424242,Partly Cloudy
756,2022-03-10,19:30,EGHI,Southampton,Newcastle,1,2,A,1,1,D,K Friend,14,8,5,4,6,7,12,5,1,1,0,0,1.981666666666667,3.6633333333333336,3.64,1737.38757324,1722.52001953,52.72727272727273,78.18181818181819,7.303030303030303,Mostly Cloudy
757,2022-03-07,20:00,EGLC,Tottenham,Everton,5,0,H,3,0,H,S Attwell,14,6,7,0,15,10,5,2,2,0,0,0,1.5983333333333336,3.995,5.661666666666666,1804.84375,1701.62084961,40.729166666666664,69.6875,12.854166666666666,Mostly Cloudy
758,2022-03-06,16:30,EGCC,Man City,Man United,4,1,H,2,1,H,M Oliver,24,5,10,2,10,14,9,3,0,1,0,0,1.3949999999999998,4.791666666666667,7.890000000000001,2021.68591309,1880.25024414,40.145833333333336,72.60416666666667,6.354166666666667,Fair
759,2022-03-06,14:00,EGLL,Watford,Arsenal,2,3,A,1,2,A,C Pawson,13,16,7,4,5,11,1,5,1,2,0,0,6.048333333333333,3.938333333333333,1.5816666666666668,1632.76672363,1876.36108398,41.583333333333336,65.9375,10.125,Mostly Cloudy
760,2022-03-05,15:00,EGNM,Burnley,Chelsea,0,4,A,0,0,D,A Marriner,6,11,1,5,12,7,5,2,2,0,0,0,7.281666666666666,4.136666666666667,1.485,1707.1517334,1943.1184082,39.142857142857146,79.94285714285714,15.485714285714286,Partly Cloudy
761,2022-03-05,12:30,EGNX,Leicester,Leeds,1,0,H,0,0,D,D Coote,7,19,4,4,9,12,5,10,1,2,0,0,1.7866666666666668,4.038333333333333,4.168333333333333,1772.375,1702.17858887,41.04255319148936,77.19148936170212,12.680851063829786,Mostly Cloudy
762,2022-03-05,15:00,EGBB,Aston Villa,Southampton,4,0,H,2,0,H,P Bankes,14,11,9,1,10,8,4,7,1,1,0,0,2.328333333333333,3.431666666666666,3.008333333333333,1740.63269043,1752.04345703,41.145833333333336,79.25,12.791666666666666,Mostly Cloudy
763,2022-03-05,15:00,EGNT,Newcastle,Brighton,2,1,H,2,0,H,M Atkinson,10,15,4,4,8,10,4,7,1,1,0,0,2.715,3.1633333333333336,2.703333333333333,1715.69104004,1719.8470459,39.35897435897436,80.87179487179488,11.538461538461538,Fair
764,2022-03-05,15:00,EGSH,Norwich,Brentford,1,3,A,0,1,A,A Taylor,15,10,7,6,13,18,5,5,2,5,0,0,2.916666666666666,3.098333333333333,2.565,1619.41101074,1647.5925293,42.0,87.60416666666667,9.979166666666666,Light Rain
765,2022-03-05,17:30,EGGP,Liverpool,West Ham,1,0,H,1,0,H,J Moss,22,13,5,5,7,7,4,6,2,1,0,0,1.285,5.79,9.846666666666666,2019.52587891,1816.47766113,42.916666666666664,67.5,10.5625,Fair
766,2022-03-05,15:00,EGBB,Wolves,Crystal Palace,0,2,A,0,2,A,A Madley,12,12,5,8,13,8,7,7,0,3,0,0,2.33,3.0716666666666668,3.3666666666666667,1780.04821777,1724.23144531,41.145833333333336,79.25,12.791666666666666,Mostly Cloudy
767,2022-03-01,19:45,EGNM,Burnley,Leicester,0,2,A,0,0,D,C Kavanagh,9,22,2,6,10,13,6,8,1,1,0,0,2.893333333333333,3.34,2.483333333333333,1718.43676758,1761.08996582,39.833333333333336,78.27777777777777,8.666666666666666,Fair
768,2022-02-27,14:00,EGLC,West Ham,Wolves,1,0,H,0,0,D,A Taylor,13,14,4,1,8,2,3,5,1,0,0,0,2.0749999999999997,3.2016666666666667,3.855,1809.98217773,1786.54382324,44.104166666666664,59.8125,11.333333333333334,Fair
769,2022-02-26,15:00,EGLL,Brentford,Newcastle,0,2,A,0,2,A,M Dean,6,26,1,11,9,7,6,6,3,1,1,0,2.4916666666666667,3.133333333333333,3.0083333333333333,1658.8807373,1704.40283203,40.895833333333336,72.66666666666667,7.583333333333333,Fair
770,2022-02-26,12:30,EGNM,Leeds,Tottenham,0,4,A,0,3,A,C Pawson,19,15,3,11,16,11,3,6,4,2,0,0,4.015,3.838333333333334,1.855,1716.4407959,1790.58166504,42.74285714285714,72.6,13.428571428571429,Fair
771,2022-02-26,15:00,EGCC,Man United,Watford,0,0,D,0,0,D,K Friend,22,10,3,2,2,7,4,3,0,0,0,0,1.325,5.361666666666667,9.156666666666666,1887.30444336,1625.71252441,43.166666666666664,70.89583333333333,7.083333333333333,Fair
772,2022-02-26,15:00,EGLC,Crystal Palace,Burnley,1,1,D,1,0,H,J Moss,11,5,4,1,5,17,5,4,0,2,0,0,1.935,3.3983333333333334,4.165,1725.72363281,1716.94458008,43.604166666666664,66.625,7.75,Fair
773,2022-02-26,15:30,EGKK,Brighton,Aston Villa,0,2,A,0,1,A,J Brooks,12,9,1,4,17,11,7,2,4,5,0,0,2.231666666666667,3.2616666666666667,3.3866666666666667,1733.39282227,1727.08691406,38.958333333333336,75.52083333333333,6.125,Fair
774,2022-02-26,17:30,EGGP,Everton,Man City,0,1,A,0,0,D,P Tierney,6,13,2,8,7,14,3,4,3,2,0,0,10.681666666666668,5.87,1.27,1703.98510742,2019.32165527,43.6875,75.33333333333333,13.291666666666666,Fair
775,2022-02-25,20:00,EGHI,Southampton,Norwich,2,0,H,1,0,H,S Hooper,27,8,9,1,12,9,13,6,1,2,0,0,1.5483333333333331,4.285,6.05,1746.2322998,1625.22216797,44.45454545454545,67.96969696969697,6.363636363636363,Fair
776,2022-02-24,19:45,EGLC,Arsenal,Wolves,2,1,H,0,1,A,M Atkinson,26,6,5,2,8,9,5,4,1,1,0,0,1.6366666666666667,3.733333333333334,5.813333333333333,1870.80541992,1791.41040039,44.541666666666664,67.91666666666667,15.604166666666666,Fair
777,2022-02-23,19:45,EGGP,Liverpool,Leeds,6,0,H,3,0,H,M Oliver,23,3,15,2,5,11,4,0,0,3,0,0,1.1516666666666666,8.436666666666666,15.401666666666666,2014.65380859,1719.63598633,47.4468085106383,72.76595744680851,18.72340425531915,Mostly Cloudy
778,2022-02-23,19:30,EGLL,Watford,Crystal Palace,1,4,A,1,2,A,A Marriner,8,7,1,5,12,9,6,4,2,1,0,0,3.190000000000001,3.19,2.358333333333333,1637.57507324,1712.18432617,44.458333333333336,79.25,12.104166666666666,Fair
779,2022-02-23,19:30,EGNM,Burnley,Tottenham,1,0,H,0,0,D,G Scott,15,12,4,2,8,8,3,7,0,0,0,0,4.648333333333333,3.68,1.768333333333333,1706.75134277,1799.09802246,44.8125,76.09375,21.9375,Windy
780,2022-02-20,16:30,EGBB,Wolves,Leicester,2,1,H,1,1,D,C Pawson,11,17,3,7,12,9,7,10,4,4,0,0,2.2733333333333334,3.223333333333333,3.3250000000000006,1783.36010742,1764.63110352,48.770833333333336,82.89583333333333,15.895833333333334,Light Rain
781,2022-02-20,14:00,EGNM,Leeds,Man United,2,4,A,0,2,A,P Tierney,16,15,6,9,13,19,3,3,6,3,0,0,3.919999999999999,3.7566666666666664,1.883333333333333,1726.00036621,1876.44482422,44.888888888888886,87.77777777777777,24.694444444444443,Windy
782,2022-02-19,15:00,EGHI,Southampton,Everton,2,0,H,0,0,D,A Madley,19,9,11,0,6,9,4,4,0,2,0,0,2.0749999999999997,3.4599999999999995,3.5766666666666667,1735.66918945,1710.80859375,46.85294117647059,75.41176470588235,14.382352941176473,Fair
783,2022-02-19,15:00,EGGP,Liverpool,Norwich,3,1,H,0,0,D,M Dean,29,6,8,1,7,8,9,4,0,1,0,0,1.1083333333333334,9.413333333333334,23.915000000000003,2012.26611328,1624.70861816,39.541666666666664,84.41666666666667,15.125,Fair
784,2022-02-19,15:00,EGLC,Crystal Palace,Chelsea,0,1,A,0,0,D,D Coote,7,9,0,3,4,20,4,4,1,3,0,0,5.5183333333333335,3.798333333333334,1.643333333333333,1715.14331055,1933.93579102,44.0,72.45833333333333,15.791666666666666,Fair
785,2022-02-19,15:00,EGKK,Brighton,Burnley,0,3,A,0,2,A,K Friend,11,10,1,4,12,12,4,4,1,4,0,0,1.653333333333333,3.646666666666667,5.788333333333334,1750.87939453,1686.36364746,43.25,76.14583333333333,14.395833333333334,Fair
786,2022-02-19,15:00,EGBB,Aston Villa,Watford,0,1,A,0,0,D,R Jones,20,8,1,4,12,7,10,5,1,2,0,0,1.638333333333333,3.825,5.478333333333334,1737.23803711,1624.52294922,39.958333333333336,82.6875,10.333333333333334,Fair
787,2022-02-19,15:00,EGLC,Arsenal,Brentford,2,1,H,0,0,D,J Moss,24,6,8,2,10,5,14,0,1,1,0,0,1.4466666666666663,4.348333333333333,7.678333333333334,1866.60083008,1659.69030762,44.0,72.45833333333333,15.791666666666666,Fair
788,2022-02-19,12:30,EGLC,West Ham,Newcastle,1,1,D,1,1,D,C Kavanagh,11,14,3,3,3,7,3,7,3,3,0,0,1.6933333333333331,3.8966666666666665,5.033333333333334,1812.41784668,1698.22753906,44.0,72.45833333333333,15.791666666666666,Fair
789,2022-02-19,17:30,EGCC,Man City,Tottenham,2,3,A,1,1,D,A Taylor,21,6,4,5,5,7,10,0,0,3,0,0,1.275,5.758333333333333,10.985,2032.22094727,1783.29748535,36.9375,88.875,8.6875,Light Rain
790,2022-02-15,20:15,EGCC,Man United,Brighton,2,0,H,0,0,D,P Bankes,19,10,7,3,8,10,10,2,3,1,0,1,1.7500000000000002,3.73,4.795,1866.84350586,1753.6114502,43.145833333333336,83.58333333333333,9.5,Fair
791,2022-02-13,14:00,EGLC,Tottenham,Wolves,0,2,A,0,2,A,K Friend,17,11,7,7,13,13,7,3,3,1,0,0,1.663333333333333,3.7033333333333336,5.601666666666667,1794.06762695,1765.7208252,47.291666666666664,82.39583333333333,13.125,Light Rain
792,2022-02-13,16:30,EGNX,Leicester,West Ham,2,2,D,1,1,D,M Oliver,13,8,2,3,10,9,5,4,1,2,0,0,2.8333333333333335,3.561666666666667,2.375,1759.65380859,1809.13464355,46.28888888888889,93.44444444444444,18.22222222222222,Light Rain
793,2022-02-13,14:00,EGNT,Newcastle,Aston Villa,1,0,H,1,0,H,C Pawson,10,11,2,1,22,15,3,6,3,4,0,0,2.7099999999999995,3.4133333333333327,2.5733333333333337,1686.56811523,1742.02819824,45.54761904761905,88.73809523809524,6.928571428571429,Mostly Cloudy
